"id","sentiment"
"4777_10",0.983006
"9612_10",0.998965
"3830_1",0.0248555
"8781_2",0.0446702
"9415_3",0.849353
"9171_3",0.0193586
"478_3",0.136559
"10979_8",0.770634
"7073_4",0.0242909
"5419_10",0.748826
"8505_3",0.0513455
"7559_1",0.593638
"3827_9",0.900674
"9242_1",0.0661654
"3133_10",0.783921
"9051_4",0.450384
"8604_10",0.701785
"4811_8",0.941321
"10697_10",0.981874
"6142_10",0.678169
"6740_1",0.0259017
"7806_8",0.803346
"8326_4",0.390814
"12425_3",0.0895027
"11113_1",0.000336391
"8096_1",0.0532995
"512_8",0.929706
"11144_7",0.848809
"2073_4",0.0452013
"6966_4",0.0742083
"12122_3",0.532828
"429_10",0.875734
"10294_9",0.982718
"9955_3",0.290062
"10878_10",0.979849
"9365_1",0.00977034
"7317_8",0.934392
"2863_8",0.502035
"11935_3",0.175968
"2180_2",0.782929
"267_10",0.982434
"72_8",0.663992
"936_9",0.993677
"2363_4",0.0467646
"11722_9",0.96428
"1353_7",0.823099
"3883_7",0.874572
"9475_8",0.970399
"2328_2",0.127096
"11982_9",0.97126
"10413_8",0.768425
"1277_2",0.145214
"6299_4",0.0474941
"7536_9",0.843706
"8368_2",0.0532561
"634_1",0.0118737
"10095_3",0.769679
"8821_4",0.169308
"5669_10",0.997608
"4600_8",0.336889
"10859_1",0.0129451
"140_9",0.634507
"153_8",0.990104
"8013_9",0.599702
"12389_1",0.688539
"8443_7",0.899464
"12290_10",0.46894
"12152_10",0.338077
"6442_3",0.234523
"7557_4",0.309172
"3699_4",0.114284
"6461_2",0.994089
"8641_10",0.91293
"10771_1",0.257434
"10539_2",0.391425
"10406_1",0.0134791
"9617_4",0.0503674
"9403_10",0.987243
"3015_1",0.00534539
"181_10",0.973968
"2879_4",0.335834
"1758_8",0.976706
"9992_10",0.991677
"10769_7",0.848729
"5616_3",0.0528171
"721_4",0.373422
"3035_1",0.00727694
"7877_4",0.000593015
"5554_4",0.0478678
"1475_7",0.887812
"1538_7",0.926438
"3499_10",0.0996068
"8815_4",0.577821
"5817_8",0.802187
"4179_1",0.0434261
"3719_10",0.979827
"2538_2",0.0457765
"4873_3",0.344004
"7283_9",0.933869
"1997_4",0.0966056
"11036_4",0.0174346
"4123_4",0.0874842
"3520_3",0.000401514
"10320_1",0.0190555
"10185_10",0.917917
"10193_1",0.0538931
"2506_7",0.932467
"9868_10",0.778421
"5603_2",0.00458117
"8392_3",0.162383
"5322_4",0.00447996
"12117_10",0.986676
"2411_8",0.462438
"9393_4",0.00507129
"5968_8",0.954898
"6860_1",0.192729
"12144_4",0.777946
"2706_10",0.967035
"5655_1",0.342426
"2555_8",0.932049
"6091_9",0.564483
"712_9",0.780494
"9445_10",0.858393
"1777_10",0.495337
"490_8",0.370886
"318_10",0.767772
"10143_9",0.944806
"3608_8",0.946654
"686_4",0.834846
"12147_1",0.0210497
"6782_10",0.889961
"5560_10",0.988923
"11621_8",0.993178
"11909_10",0.920555
"11938_9",0.984378
"1877_1",0.0588688
"1298_1",0.00602695
"11154_3",0.098126
"10898_7",0.91299
"9980_8",0.99723
"9719_10",0.946083
"516_1",0.00873869
"2541_1",0.0458841
"23_10",0.973115
"3517_1",0.0187158
"10839_9",0.997895
"11461_9",0.918561
"10150_2",0.0132131
"10664_9",0.99063
"6750_10",0.332067
"11165_4",0.985664
"3463_4",0.105998
"287_1",0.0114166
"5582_1",0.359231
"1136_1",0.0147186
"10316_1",0.0716524
"1684_8",0.939456
"3556_9",0.718556
"11680_9",0.963535
"10775_10",0.959202
"5558_2",0.0267905
"6203_10",0.797086
"4057_4",0.616614
"9010_8",0.915914
"1033_9",0.994414
"12116_9",0.984129
"8401_10",0.994199
"9863_4",0.629773
"2777_1",0.00946161
"5797_3",0.070164
"9929_3",0.0537579
"4177_1",0.0951203
"2205_8",0.997259
"2839_8",0.888664
"7161_10",0.994035
"11724_4",0.163304
"10369_9",0.983246
"8702_2",0.108657
"1028_10",0.992947
"7226_4",0.937787
"8799_3",0.0873543
"1573_8",0.978315
"12041_7",0.980313
"6207_7",0.749863
"399_8",0.910979
"1034_2",0.00200623
"1610_4",0.537279
"596_10",0.955087
"6474_7",0.999344
"4464_3",0.571902
"10637_2",0.0545698
"3272_10",0.99372
"10194_7",0.105184
"11906_3",0.0163844
"3666_3",0.519868
"6148_4",0.209504
"4595_8",0.315314
"6146_1",0.00464284
"7512_10",0.788859
"12333_1",0.0270338
"3490_4",0.754486
"8495_1",0.00716021
"955_4",0.239577
"10582_10",0.954953
"9477_8",0.883227
"7132_3",0.0195133
"5214_1",0.103524
"8258_10",0.786136
"10387_1",0.00229971
"268_10",0.874014
"8153_2",0.00528933
"7353_3",0.104021
"7847_10",0.995888
"12028_10",0.691536
"2998_8",0.260743
"2641_8",0.58562
"11923_8",0.699515
"12322_1",0.0321702
"11816_3",0.0488878
"7111_3",0.00888131
"8107_10",0.931678
"8835_8",0.803763
"10142_10",0.965997
"4445_3",0.0346547
"976_8",0.91808
"1996_4",0.284082
"11496_3",0.0194237
"1644_4",0.721535
"8573_3",0.0514324
"10835_9",0.748619
"11531_8",0.940299
"5802_8",0.896518
"2501_3",0.0310096
"530_2",0.0627871
"1051_10",0.992584
"6629_1",0.00716714
"10350_1",0.0206791
"2943_10",0.990685
"7661_1",0.0354707
"8359_3",0.143916
"10218_7",0.701831
"10548_1",0.000922235
"906_7",0.952677
"2708_9",0.982602
"12478_4",0.0246956
"10222_1",0.382476
"3560_2",0.0183627
"3371_9",0.252852
"10009_3",0.0977164
"3142_3",0.258739
"3876_9",0.979647
"6662_2",0.138688
"4691_1",0.125049
"2491_4",0.638982
"12485_4",0.651698
"1716_3",0.142108
"10767_10",0.953171
"4083_2",0.175629
"7656_3",0.0317478
"2532_8",0.967008
"11243_8",0.946742
"11878_9",0.995798
"3627_8",0.877628
"9049_10",0.0676191
"2950_4",0.655651
"4553_8",0.988064
"10414_1",0.00791757
"4281_7",0.34307
"7905_4",0.626782
"10800_8",0.209554
"1562_4",0.0306452
"7604_4",0.608272
"5752_2",0.797769
"9465_1",0.0208571
"2701_4",0.110849
"12432_7",0.755017
"7583_9",0.999298
"4003_10",0.88087
"11082_2",0.0390465
"7650_3",0.6805
"2215_7",0.627682
"6597_9",0.96041
"12268_1",0.24944
"8650_7",0.093461
"8311_2",0.00275928
"10764_10",0.945658
"5462_2",0.0212858
"10303_9",0.999068
"12132_4",0.79842
"11786_2",0.0340924
"6248_2",0.243723
"5570_2",0.023816
"8367_4",0.272838
"2416_7",0.983679
"4073_1",0.061532
"4642_2",0.417661
"580_10",0.998711
"3328_4",0.199385
"9524_9",0.98766
"11980_2",0.457903
"7812_9",0.830798
"3567_7",0.976913
"9592_2",0.0359312
"8421_1",0.024966
"2618_1",0.00477323
"2367_3",0.0338429
"10613_1",0.00615913
"7657_2",0.0934809
"10992_4",0.734272
"10663_4",0.0797983
"9589_4",0.204593
"5184_8",0.124876
"7352_7",0.81526
"6483_4",0.784457
"914_10",0.944677
"1239_4",0.536556
"4465_4",0.450097
"82_10",0.857372
"3696_4",0.0213481
"1507_8",0.677825
"12211_3",0.0791735
"4003_3",0.0169133
"3738_3",0.527023
"12089_10",0.999015
"593_1",0.00169345
"7555_3",0.516759
"9897_9",0.996542
"299_1",0.0451257
"2774_3",0.0371024
"4723_8",0.856676
"1636_2",0.0114275
"3383_8",0.99124
"5360_10",0.995433
"11542_10",0.999345
"1964_1",0.00509144
"10323_10",0.894567
"5166_1",0.0642107
"12371_1",0.00108098
"7426_1",0.0326966
"11832_4",0.782336
"684_9",0.734476
"519_7",0.324426
"1712_8",0.944018
"5973_9",0.878011
"2820_3",0.00335592
"5023_7",0.97664
"2625_1",0.0376245
"2699_9",0.922395
"7123_1",0.0338218
"7327_10",0.941353
"944_8",0.977684
"9757_10",0.879193
"12491_9",0.715739
"12301_10",0.48287
"421_9",0.997349
"6655_2",0.186139
"610_9",0.677844
"3020_1",0.0987021
"1797_10",0.995872
"1248_3",0.231278
"2524_10",0.999507
"10596_3",0.292057
"9326_3",0.0103849
"9346_2",0.0112837
"3890_8",0.995563
"7836_9",0.707735
"12388_7",0.773522
"3205_2",0.0388592
"1547_9",0.983752
"2706_1",0.00405449
"391_10",0.681741
"1544_10",0.93517
"7861_8",0.870477
"1448_2",0.0587919
"6451_3",0.102976
"12187_3",0.795271
"11702_4",0.778151
"5947_1",0.267623
"1282_3",0.00490178
"7492_2",0.000356201
"7724_7",0.865856
"1564_1",0.563364
"4425_9",0.989115
"9416_9",0.995578
"10826_10",0.924406
"4402_10",0.984183
"9332_3",0.00289224
"5856_1",0.00174982
"2784_2",0.00501331
"3216_1",0.185182
"8057_9",0.967011
"526_10",0.796801
"4376_1",0.00697367
"9513_9",0.831089
"9972_9",0.931526
"339_1",0.576822
"11898_1",0.356018
"9282_4",0.579483
"2303_4",0.224468
"10199_1",0.00562824
"11660_10",0.665826
"714_4",0.129366
"9283_9",0.854947
"2972_2",0.276828
"9060_7",0.99831
"3562_8",0.974379
"11064_8",0.583879
"4190_10",0.91626
"12472_10",0.995891
"2942_1",0.0912426
"9560_9",0.735145
"2692_4",0.0422507
"12057_1",0.000482468
"11197_2",0.0615227
"5827_4",0.994873
"4752_1",0.00550008
"8114_3",0.074313
"5643_7",0.550545
"9127_2",0.276512
"10540_10",0.149761
"7342_2",0.00684714
"4651_4",0.696505
"8798_1",0.0223697
"5973_3",0.172357
"8314_2",0.0049879
"7856_1",0.00618011
"1255_4",0.292619
"9615_8",0.842277
"7261_4",0.274196
"9700_9",0.956349
"5938_10",0.78326
"970_7",0.511569
"7715_8",0.992089
"4643_2",0.138237
"7069_1",0.753807
"8600_10",0.97141
"10275_3",0.20397
"9519_1",0.00676507
"8861_10",0.994989
"8558_4",0.00951658
"7495_4",0.213853
"4727_10",0.24827
"9647_8",0.700248
"7192_3",0.209043
"8772_8",0.995215
"1198_4",0.144508
"4249_7",0.825542
"6816_2",0.872605
"10243_9",0.981695
"8365_1",0.00773322
"2529_10",0.585499
"2538_10",0.96407
"5946_1",0.00398654
"6716_8",0.997991
"2633_7",0.992784
"10513_1",0.0191973
"4847_1",0.0670363
"2552_10",0.894859
"7166_9",0.661535
"398_8",0.914965
"6925_4",0.24536
"9873_9",0.868688
"3598_4",0.662705
"5996_3",0.109146
"4024_10",0.988095
"3184_10",0.959007
"3801_2",0.0896855
"1722_10",0.997265
"9344_1",0.301791
"2874_2",0.0325223
"2914_4",0.500241
"9643_3",0.0227199
"1756_10",0.899695
"2781_1",0.00530275
"3559_1",0.000552601
"6250_1",0.0916812
"10960_9",0.996417
"565_8",0.258559
"8749_9",0.464274
"11273_4",0.0313862
"6933_4",0.167504
"7295_1",0.0325579
"12267_1",0.00101219
"9844_4",0.0824552
"1949_3",0.294067
"10048_1",0.0124266
"7242_2",0.00408726
"1722_2",0.0155984
"9869_1",0.74084
"609_1",0.0418692
"9383_7",0.229062
"6593_4",0.331854
"3284_10",0.958794
"6190_1",0.944201
"8305_10",0.953686
"20_1",0.110544
"10037_1",0.00518046
"1751_10",0.99534
"6821_7",0.875519
"4780_10",0.947628
"1290_10",0.959726
"10777_2",0.289265
"3450_1",0.0235215
"747_3",0.0109106
"9262_10",0.987664
"7206_10",0.992932
"3700_4",0.479536
"2953_4",0.197437
"6828_8",0.889957
"10831_7",0.984253
"5014_1",0.079425
"11679_10",0.863482
"3476_9",0.647215
"12052_8",0.211895
"8635_3",0.109136
"6475_10",0.911811
"8531_2",0.220478
"9018_7",0.0348173
"1492_9",0.84121
"10993_10",0.830901
"1896_2",0.00289495
"8241_1",0.120808
"3568_8",0.814643
"9424_9",0.772649
"3791_1",0.00296341
"2117_10",0.997321
"4679_8",0.975697
"1217_7",0.996745
"7969_3",0.00127708
"2271_10",0.951025
"5772_9",0.866722
"1347_8",0.977121
"11800_1",0.000389563
"8820_10",0.981636
"10014_7",0.472658
"9864_8",0.248395
"6926_4",0.228083
"1842_10",0.999581
"756_7",0.948093
"7657_10",0.961853
"12416_7",0.891976
"833_7",0.38121
"8746_10",0.998778
"6374_10",0.92517
"24_10",0.974069
"5133_10",0.315178
"2937_1",0.0164798
"9845_8",0.887264
"6236_7",0.686996
"8525_7",0.914384
"10398_10",0.969687
"6555_7",0.851663
"5873_3",0.672027
"12235_8",0.910387
"8972_2",0.00533537
"6313_1",0.0220976
"3277_1",0.187645
"9661_10",0.372072
"11759_4",0.708378
"7960_2",0.529768
"2710_7",0.988884
"3152_1",0.0126656
"3186_8",0.975604
"6180_2",0.0581667
"3303_1",0.0214322
"250_1",0.380534
"8902_1",0.00603208
"7964_9",0.967939
"78_1",0.100011
"9162_9",0.717211
"11868_8",0.662836
"8522_8",0.699736
"8517_8",0.914038
"12341_4",0.610808
"3300_1",0.041648
"2961_10",0.973375
"11309_10",0.49862
"381_10",0.975588
"6537_10",0.948462
"4623_10",0.618147
"12425_10",0.926411
"817_7",0.579023
"1853_3",0.411047
"3586_10",0.909257
"6148_9",0.981806
"5020_10",0.991084
"6486_10",0.979253
"560_8",0.994755
"11210_3",0.233736
"4714_1",0.00164013
"7175_7",0.459163
"10289_9",0.969897
"2497_2",0.555716
"6359_3",0.639217
"4905_3",0.00642089
"4701_10",0.979514
"292_10",0.910793
"4010_9",0.922189
"1591_2",0.983325
"619_10",0.70043
"8563_1",0.030081
"488_4",0.268434
"3148_10",0.992738
"2046_4",0.00739006
"11560_8",0.734141
"8694_7",0.998049
"11041_10",0.992095
"6159_8",0.956023
"10205_1",0.0319267
"7840_9",0.941911
"3298_10",0.975225
"2854_7",0.489911
"3521_8",0.605861
"8317_2",0.0101516
"10564_7",0.931822
"7951_3",0.345343
"9834_8",0.976173
"4809_9",0.962778
"4675_1",0.279107
"9493_10",0.453587
"7841_4",0.190512
"8076_10",0.023855
"3242_8",0.987123
"11666_3",0.436604
"9341_2",0.275019
"10384_1",0.0282684
"1558_9",0.982354
"9790_10",0.28173
"12149_2",0.120163
"11533_4",0.012726
"4438_3",0.158174
"11177_4",0.0245019
"8657_7",0.695737
"4485_4",0.74208
"1313_3",0.0485345
"7383_10",0.996892
"11875_8",0.993924
"9838_7",0.908572
"33_3",0.000579761
"5747_1",0.00403539
"1420_8",0.878263
"7292_9",0.853738
"5218_7",0.926917
"3359_9",0.832038
"10947_8",0.941404
"219_1",0.102325
"6374_3",0.00215928
"9686_10",0.915087
"6757_10",0.763999
"1003_8",0.952452
"9313_9",0.962612
"6175_10",0.989206
"5391_7",0.911443
"1085_1",0.0198558
"9054_1",0.0366339
"8543_10",0.981402
"686_8",0.857569
"6959_3",0.129329
"11014_4",0.391205
"9204_8",0.943947
"9029_7",0.386963
"10441_9",0.991988
"5245_10",0.979897
"1480_7",0.385493
"6426_3",0.0520704
"1700_1",0.450126
"2783_10",0.974164
"6152_8",0.989575
"12282_10",0.988521
"2948_4",0.120294
"11974_2",0.00967762
"5944_7",0.976622
"9370_8",0.695741
"711_10",0.445239
"6169_8",0.949686
"12329_1",0.00475683
"4904_1",0.0109457
"2070_3",0.0478001
"25_3",0.0203022
"1819_4",0.0143467
"8642_10",0.750092
"11504_10",0.509214
"10193_7",0.99759
"8917_4",0.0626909
"9380_2",0.882011
"10048_8",0.992762
"7288_9",0.475345
"8128_4",0.127538
"7800_3",0.0395311
"5852_1",0.046949
"8027_1",0.0444751
"10317_1",0.0117181
"10280_8",0.556228
"3959_10",0.997402
"6115_10",0.993771
"6078_8",0.932905
"12273_9",0.995714
"1497_10",0.77248
"2969_9",0.995042
"2577_1",0.0148921
"4519_1",0.295856
"8596_4",0.670786
"254_3",0.0596978
"7005_8",0.583881
"5426_10",0.831126
"965_9",0.819341
"2044_4",0.85546
"9006_3",0.0996616
"11462_10",0.843881
"4990_7",0.048523
"163_7",0.410316
"3134_3",0.604902
"2922_4",0.687675
"5777_1",0.0015464
"6340_7",0.995099
"7896_1",0.0655758
"2321_8",0.617258
"2187_1",0.849809
"1831_9",0.998734
"9321_10",0.976541
"9970_10",0.904974
"2978_4",0.528858
"7491_3",0.0126947
"2491_10",0.411008
"749_1",0.0820324
"4751_2",0.0648756
"3276_1",0.0895633
"10889_9",0.999377
"5887_1",0.00797302
"8806_9",0.988998
"8569_2",0.0061862
"3209_10",0.997802
"7139_10",0.95021
"5052_3",0.00481194
"5773_3",0.0441717
"1663_9",0.988612
"3575_7",0.274393
"12017_1",0.0134781
"12460_8",0.993033
"7925_2",0.00114006
"1643_10",0.974596
"4537_1",0.0265693
"10651_3",0.0080359
"12075_10",0.962438
"4823_1",0.575273
"5392_7",0.96954
"5436_9",0.940748
"3088_8",0.949951
"6607_9",0.976318
"7648_1",0.187375
"1073_8",0.953654
"4587_8",0.0857494
"9463_10",0.955235
"11962_1",0.000796051
"8718_4",0.186399
"7781_10",0.998544
"11495_2",0.129244
"2772_4",0.850746
"4029_1",0.000614339
"2080_10",0.983136
"6250_9",0.998869
"2985_9",0.548878
"2935_7",0.666745
"7900_1",0.00293894
"2433_8",0.991291
"12366_1",0.00512547
"10910_2",0.328152
"5265_3",0.0186775
"9603_10",0.676765
"11989_3",0.0615136
"2929_4",0.612366
"1796_1",0.0271141
"10659_2",0.560849
"4978_9",0.58225
"11823_8",0.987506
"1732_8",0.714349
"1103_4",0.0824068
"8958_1",0.0299844
"8607_4",0.336363
"5820_9",0.999699
"8885_3",0.0922086
"3718_10",0.34488
"3822_1",0.0334343
"9886_10",0.999435
"9806_10",0.909728
"10009_10",0.945469
"5979_2",0.0014384
"11937_3",0.0941822
"4776_8",0.890153
"9009_7",0.378048
"8094_7",0.70138
"828_3",0.151052
"3318_1",0.00188471
"3558_4",0.33916
"7967_8",0.995713
"5275_7",0.981773
"5130_1",0.000850572
"1327_9",0.629865
"11526_8",0.682667
"32_10",0.978309
"10697_1",0.00420585
"9966_1",0.00656041
"3132_1",0.612282
"967_2",0.0120565
"6483_10",0.821748
"698_10",0.919899
"7848_2",0.415029
"9349_1",0.0386265
"10532_9",0.998125
"11819_2",0.228703
"6812_1",0.00015158
"5401_1",0.014619
"3528_1",0.000483538
"12239_1",0.177446
"1479_4",0.010124
"2732_4",0.528749
"6806_10",0.839058
"2119_9",0.991554
"8565_9",0.0851968
"1914_8",0.881128
"4835_1",0.0050958
"1029_2",0.333598
"9228_4",0.611013
"2391_2",0.0178896
"9674_9",0.973378
"9404_9",0.765923
"5987_1",0.121931
"9237_8",0.973724
"9879_2",0.136093
"1370_10",0.685813
"10662_1",0.053009
"6937_7",0.66466
"6355_9",0.922017
"3784_4",0.145176
"9136_10",0.25464
"9557_4",0.126973
"12013_7",0.996731
"1114_4",0.183963
"6890_10",0.815976
"3238_8",0.935684
"1790_10",0.986714
"4277_8",0.945905
"2257_4",0.921436
"7677_10",0.998447
"1618_4",0.0626818
"7314_1",0.569171
"10332_1",0.0142002
"7746_2",0.965301
"9303_3",0.160868
"12321_9",0.962684
"10341_2",0.0181337
"7745_9",0.996245
"11104_7",0.943805
"10855_1",0.0180863
"10300_1",0.0686843
"2037_2",0.0028049
"7754_9",0.82845
"9503_10",0.851788
"396_7",0.977098
"583_2",0.0478356
"4469_3",0.0831157
"11038_1",0.0738424
"2285_4",0.168856
"5069_8",0.0461693
"8736_8",0.901717
"9486_3",0.0428003
"11669_10",0.46476
"8598_1",0.0243911
"1344_3",0.045473
"11789_3",0.0216873
"9605_2",0.0221076
"10122_2",0.182525
"3752_10",0.516569
"3864_4",0.18727
"10505_7",0.721801
"3822_8",0.95441
"8146_4",0.795898
"11114_8",0.637849
"7847_2",0.144323
"10300_10",0.945107
"7021_10",0.987699
"8_9",0.084164
"7199_2",0.0221235
"9392_9",0.622806
"8234_7",0.92424
"12328_7",0.964877
"9918_9",0.647087
"10066_7",0.633505
"5482_2",0.296783
"6914_4",0.730238
"4665_7",0.496988
"613_4",0.749538
"577_8",0.956635
"12490_4",0.294471
"8637_3",0.801663
"11815_4",0.0751291
"9490_10",0.959449
"4388_3",0.0579577
"11778_10",0.977754
"4988_10",0.916144
"6590_3",0.84197
"4761_7",0.923131
"8828_4",0.567517
"10382_3",0.0074859
"3321_1",0.106122
"2550_10",0.831139
"12104_1",0.345694
"6431_1",0.0151531
"8829_8",0.325851
"858_7",0.19609
"197_1",0.414671
"3599_7",0.142169
"10808_2",0.00698612
"12050_4",0.531623
"6348_1",0.0100729
"11051_8",0.981973
"11216_4",0.0784568
"8360_3",0.00742384
"9570_2",0.401763
"8040_4",0.514415
"3664_8",0.990128
"10003_8",0.997889
"3763_7",0.211821
"9692_9",0.00758189
"4503_1",0.000864296
"10985_2",0.701342
"121_4",0.447172
"5651_10",0.906326
"9416_3",0.00298887
"9128_8",0.97596
"8955_8",0.996185
"8787_4",0.540675
"1622_9",0.720742
"762_3",0.023627
"6915_2",0.0685326
"8998_4",0.0705987
"8200_10",0.582015
"1878_8",0.918079
"5969_10",0.967531
"8000_3",0.209828
"8161_10",0.999777
"9805_4",0.287647
"3815_10",0.880007
"3783_3",0.0472538
"4924_10",0.974821
"7952_1",0.288563
"4060_8",0.461619
"775_1",0.1407
"696_10",0.961805
"8751_10",0.371787
"6073_10",0.950642
"9982_1",0.0232541
"3706_10",0.283795
"5996_8",0.498996
"3107_10",0.945472
"8913_8",0.913329
"8982_9",0.978096
"8938_3",0.374436
"3008_3",0.045868
"3787_2",0.0125594
"6146_9",0.981968
"5664_1",0.0485821
"2408_3",0.110661
"6153_2",0.0349726
"7023_7",0.994726
"2571_3",0.00501145
"6808_4",0.00280525
"6425_9",0.999679
"11139_4",0.0901374
"320_7",0.877039
"3098_1",0.0057981
"5369_10",0.95159
"480_3",0.28588
"7884_9",0.840723
"5247_1",0.104858
"3192_2",0.033989
"12127_1",0.0289404
"1237_7",0.983253
"612_3",0.893006
"6016_7",0.922807
"10490_1",0.0128211
"5180_8",0.886444
"3122_4",0.307638
"2845_8",0.984637
"9000_8",0.98269
"448_2",0.231158
"1207_10",0.98704
"11989_8",0.886793
"11102_9",0.976956
"1761_1",0.153876
"9815_3",0.0159483
"12023_1",0.273394
"9901_10",0.995348
"11740_2",0.600932
"4702_10",0.468059
"4885_3",0.0207086
"0_2",0.0720469
"2273_2",0.027045
"11340_8",0.731276
"12012_4",0.658745
"10534_10",0.665537
"8424_2",0.0108136
"8716_3",0.110241
"7154_10",0.857393
"5001_1",0.0303692
"6511_3",0.303414
"3308_7",0.773867
"2720_2",0.0968151
"1183_10",0.923372
"12387_2",0.00101302
"6580_2",0.242219
"4431_9",0.995847
"11828_7",0.973365
"6737_10",0.985218
"7505_4",0.0548517
"4798_2",0.322083
"4773_1",0.116663
"6719_3",0.0533687
"6475_3",0.130429
"11733_3",0.0106243
"9360_7",0.807309
"5571_1",0.000118238
"10316_10",0.591124
"5068_3",0.0118354
"11188_8",0.549353
"7291_3",0.189888
"6233_3",0.0959382
"11710_1",0.0277392
"3780_7",0.644663
"3210_10",0.99509
"2885_3",0.186922
"2912_4",0.0638113
"3320_4",0.0322359
"11275_4",0.169163
"8406_1",0.00972497
"8275_10",0.708316
"4862_9",0.978152
"11817_2",0.348935
"302_10",0.86936
"11341_1",0.672135
"4626_1",0.00376817
"1030_2",0.085814
"4799_8",0.994004
"4845_1",0.0616661
"3458_1",0.00359793
"9535_9",0.98862
"6553_10",0.926388
"486_4",0.28509
"11162_7",0.951671
"7689_7",0.545319
"12058_1",0.00294593
"3740_1",0.0515817
"11656_8",0.501828
"9795_1",0.00162393
"1947_1",0.0275828
"1468_1",0.0488083
"4158_10",0.929255
"5876_1",0.0754452
"12084_4",0.217167
"5434_7",0.892163
"7984_9",0.594443
"2217_8",0.831914
"2300_4",0.228346
"8707_7",0.564476
"3345_10",0.94911
"7375_8",0.963505
"1150_2",0.079926
"8557_10",0.962357
"5590_8",0.968583
"5270_1",0.565813
"10339_4",0.702622
"6789_3",0.708922
"4289_1",0.518601
"693_4",0.699719
"326_1",0.546378
"9786_8",0.945224
"6610_10",0.989986
"11350_9",0.979738
"10907_1",0.0774584
"3285_8",0.931454
"10964_4",0.00824743
"5411_1",0.00608931
"6188_10",0.986988
"7110_3",0.00974658
"7355_8",0.0582343
"12116_1",0.21538
"1187_1",0.00193707
"12167_7",0.967199
"5530_9",0.485846
"2829_10",0.336315
"9549_4",0.0214338
"8805_10",0.97947
"10265_3",0.0543393
"5227_3",0.11805
"8693_10",0.847644
"6331_10",0.995621
"9079_4",0.0354125
"7200_1",0.263179
"9322_10",0.993531
"2899_4",0.00555794
"6478_10",0.986795
"4659_1",0.0415571
"6755_1",0.00736429
"10385_10",0.826342
"11861_1",0.000214255
"5483_10",0.998887
"4012_10",0.994905
"7146_9",0.933877
"3782_9",0.973259
"12181_4",0.0154278
"10663_10",0.939931
"4712_1",0.000693837
"11071_10",0.553222
"11171_3",0.0307495
"9043_10",0.996722
"9912_10",0.0786846
"7306_9",0.980867
"12382_9",0.924625
"11654_9",0.882677
"8848_1",0.000579541
"4076_3",0.177963
"8248_3",0.270282
"10011_1",0.0559697
"11769_1",0.0760886
"4164_9",0.988024
"1831_1",0.0446378
"4164_1",0.0209636
"318_3",0.243982
"7221_10",0.99772
"10912_8",0.94764
"1321_4",0.32289
"7712_7",0.978865
"2680_4",0.00867721
"8374_1",0.00332619
"995_7",0.970245
"2009_1",0.187712
"3905_9",0.963233
"3348_3",0.174234
"6466_1",0.0149199
"11900_10",0.995647
"1634_7",0.789153
"8245_4",0.100875
"8561_1",0.118913
"2072_2",0.120373
"12060_10",0.958975
"8178_3",0.170191
"8778_1",0.0292103
"10489_8",0.962846
"10118_8",0.996426
"3470_8",0.996487
"8014_4",0.917202
"582_10",0.956317
"8984_8",0.166351
"9085_8",0.837177
"8894_2",0.0461224
"3762_2",0.030343
"3815_2",0.0377079
"5903_9",0.80867
"8907_10",0.990365
"6140_7",0.928918
"9279_4",0.572489
"2948_9",0.978482
"10588_10",0.967162
"8239_1",0.0187617
"6986_2",0.00486388
"5308_3",0.0734197
"11984_8",0.470229
"9984_4",0.0903771
"11803_8",0.996251
"2925_10",0.966673
"11396_10",0.502949
"8998_7",0.799092
"4511_7",0.999798
"5780_2",0.493632
"9838_4",0.0531741
"422_10",0.833631
"11389_10",0.862271
"8511_3",0.361501
"2089_10",0.988953
"5818_3",0.0477166
"566_9",0.96536
"452_10",0.996962
"4451_9",0.978554
"6105_1",0.209353
"2158_10",0.0594101
"10395_2",0.505204
"11291_3",0.00859683
"2408_8",0.98346
"3698_9",0.160856
"6060_2",0.00108751
"9509_10",0.803913
"7136_10",0.983988
"5557_10",0.992348
"7155_2",0.00124581
"11421_10",0.914545
"3620_4",0.622367
"2176_4",0.615377
"8970_1",0.048209
"11186_10",0.982599
"9604_3",0.0100775
"6047_10",0.643985
"4487_9",0.968454
"11880_3",0.0181606
"2650_2",0.0265471
"5279_1",0.00734782
"9289_1",0.019446
"11673_10",0.977672
"6890_2",0.00500588
"2668_10",0.956832
"942_1",0.00641934
"264_1",0.0846301
"10157_1",0.133154
"791_10",0.881959
"11434_9",0.96134
"5630_2",0.110739
"9392_1",0.00305598
"12471_3",0.0961195
"8593_9",0.903725
"10333_10",0.69089
"9146_8",0.954986
"5404_7",0.967125
"7662_9",0.949653
"11068_1",0.28643
"4460_2",0.321144
"5002_10",0.991138
"9269_9",0.998233
"1639_10",0.769487
"9045_1",0.0227294
"9944_8",0.663019
"4091_4",0.0738445
"6889_4",0.368243
"71_9",0.999102
"10173_8",0.994057
"2513_8",0.850948
"7507_1",0.0189247
"1235_2",0.0711902
"3325_1",0.293825
"4146_7",0.483246
"7286_8",0.813794
"4096_1",0.00139718
"3897_7",0.997918
"11240_10",0.972338
"4109_1",0.00473926
"9566_4",0.0315768
"2038_8",0.784675
"6985_7",0.910215
"6967_9",0.943845
"11020_10",0.869155
"3291_1",0.00799101
